"","party","answer","candidate_id","candidate_name","pct","pollster","state","harris","vote"
"1678","DEM","Harris",16661,"Kamala Harris",34,"Research America","West Virginia",1,"no"
"1679","REP","Trump",16651,"Donald Trump",61,"Research America","West Virginia",0,"yes"
"1680","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","",1,"no"
"1681","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"1682","DEM","Harris",16661,"Kamala Harris",50,"Morning Consult","",1,"yes"
"1683","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"1684","DEM","Harris",16661,"Kamala Harris",48,"Beacon/Shaw","Arizona",1,"no"
"1685","REP","Trump",16651,"Donald Trump",47,"Beacon/Shaw","Arizona",0,"no"
"1686","DEM","Harris",16661,"Kamala Harris",50,"Beacon/Shaw","Arizona",1,"yes"
"1687","REP","Trump",16651,"Donald Trump",49,"Beacon/Shaw","Arizona",0,"no"
"1688","DEM","Harris",16661,"Kamala Harris",48,"Beacon/Shaw","Georgia",1,"no"
"1689","REP","Trump",16651,"Donald Trump",46,"Beacon/Shaw","Georgia",0,"no"
"1690","DEM","Harris",16661,"Kamala Harris",50,"Beacon/Shaw","Georgia",1,"yes"
"1691","REP","Trump",16651,"Donald Trump",48,"Beacon/Shaw","Georgia",0,"no"
"1692","DEM","Harris",16661,"Kamala Harris",48,"Beacon/Shaw","Nevada",1,"no"
"1693","REP","Trump",16651,"Donald Trump",46,"Beacon/Shaw","Nevada",0,"no"
"1694","DEM","Harris",16661,"Kamala Harris",50,"Beacon/Shaw","Nevada",1,"yes"
"1695","REP","Trump",16651,"Donald Trump",48,"Beacon/Shaw","Nevada",0,"no"
"1696","DEM","Harris",16661,"Kamala Harris",47,"Beacon/Shaw","North Carolina",1,"no"
"1697","REP","Trump",16651,"Donald Trump",48,"Beacon/Shaw","North Carolina",0,"no"
"1698","DEM","Harris",16661,"Kamala Harris",49,"Beacon/Shaw","North Carolina",1,"no"
"1699","REP","Trump",16651,"Donald Trump",50,"Beacon/Shaw","North Carolina",0,"yes"
"1700","DEM","Harris",16661,"Kamala Harris",47,"Morning Consult","Georgia",1,"no"
"1701","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Georgia",0,"no"
"1702","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","Georgia",1,"no"
"1703","REP","Trump",16651,"Donald Trump",47,"Morning Consult","Georgia",0,"no"
"1704","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","Georgia",1,"no"
"1705","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Georgia",0,"no"
"1706","DEM","Harris",16661,"Kamala Harris",50,"Morning Consult","Georgia",1,"yes"
"1707","REP","Trump",16651,"Donald Trump",47,"Morning Consult","Georgia",0,"no"
"1708","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","Michigan",1,"no"
"1709","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Michigan",0,"no"
"1710","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","Michigan",1,"no"
"1711","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Michigan",0,"no"
"1712","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","Michigan",1,"no"
"1713","REP","Trump",16651,"Donald Trump",47,"Morning Consult","Michigan",0,"no"
"1714","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","Michigan",1,"no"
"1715","REP","Trump",16651,"Donald Trump",47,"Morning Consult","Michigan",0,"no"
"1716","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","Nevada",1,"no"
"1717","REP","Trump",16651,"Donald Trump",45,"Morning Consult","Nevada",0,"no"
"1718","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","Nevada",1,"no"
"1719","REP","Trump",16651,"Donald Trump",45,"Morning Consult","Nevada",0,"no"
"1720","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","Nevada",1,"no"
"1721","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Nevada",0,"no"
"1722","DEM","Harris",16661,"Kamala Harris",50,"Morning Consult","Nevada",1,"yes"
"1723","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Nevada",0,"no"
"1724","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","North Carolina",1,"no"
"1725","REP","Trump",16651,"Donald Trump",47,"Morning Consult","North Carolina",0,"no"
"1726","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","North Carolina",1,"no"
"1727","REP","Trump",16651,"Donald Trump",47,"Morning Consult","North Carolina",0,"no"
"1728","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","North Carolina",1,"no"
"1729","REP","Trump",16651,"Donald Trump",48,"Morning Consult","North Carolina",0,"no"
"1730","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","North Carolina",1,"no"
"1731","REP","Trump",16651,"Donald Trump",49,"Morning Consult","North Carolina",0,"no"
"1732","DEM","Harris",16661,"Kamala Harris",51,"Morning Consult","Pennsylvania",1,"yes"
"1733","REP","Trump",16651,"Donald Trump",45,"Morning Consult","Pennsylvania",0,"no"
"1734","DEM","Harris",16661,"Kamala Harris",51,"Morning Consult","Pennsylvania",1,"yes"
"1735","REP","Trump",16651,"Donald Trump",47,"Morning Consult","Pennsylvania",0,"no"
"1736","DEM","Harris",16661,"Kamala Harris",51,"Morning Consult","Pennsylvania",1,"yes"
"1737","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Pennsylvania",0,"no"
"1738","DEM","Harris",16661,"Kamala Harris",51,"Morning Consult","Pennsylvania",1,"yes"
"1739","REP","Trump",16651,"Donald Trump",48,"Morning Consult","Pennsylvania",0,"no"
"1740","DEM","Harris",16661,"Kamala Harris",51,"Morning Consult","Wisconsin",1,"yes"
"1741","REP","Trump",16651,"Donald Trump",44,"Morning Consult","Wisconsin",0,"no"
"1742","DEM","Harris",16661,"Kamala Harris",52,"Morning Consult","Wisconsin",1,"yes"
"1743","REP","Trump",16651,"Donald Trump",44,"Morning Consult","Wisconsin",0,"no"
"1744","DEM","Harris",16661,"Kamala Harris",52,"Morning Consult","Wisconsin",1,"yes"
"1745","REP","Trump",16651,"Donald Trump",44,"Morning Consult","Wisconsin",0,"no"
"1746","DEM","Harris",16661,"Kamala Harris",53,"Morning Consult","Wisconsin",1,"yes"
"1747","REP","Trump",16651,"Donald Trump",44,"Morning Consult","Wisconsin",0,"no"
"1748","DEM","Harris",16661,"Kamala Harris",45,"EPIC/MRA","Michigan",1,"no"
"1749","REP","Trump",16651,"Donald Trump",46,"EPIC/MRA","Michigan",0,"no"
"1750","DEM","Harris",16661,"Kamala Harris",46,"EPIC/MRA","Michigan",1,"no"
"1751","REP","Trump",16651,"Donald Trump",47,"EPIC/MRA","Michigan",0,"no"
"1752","DEM","Harris",16661,"Kamala Harris",58,"Capitol Weekly","California",1,"yes"
"1753","REP","Trump",16651,"Donald Trump",36,"Capitol Weekly","California",0,"no"
"1754","REP","Trump",16651,"Donald Trump",35,"Capitol Weekly","California",0,"no"
"1755","DEM","Harris",16661,"Kamala Harris",47,"Z to A Research","Michigan",1,"no"
"1756","REP","Trump",16651,"Donald Trump",47,"Z to A Research","Michigan",0,"no"
"1757","DEM","Harris",16661,"Kamala Harris",46,"Z to A Research","Pennsylvania",1,"no"
"1758","REP","Trump",16651,"Donald Trump",46,"Z to A Research","Pennsylvania",0,"no"
"1759","DEM","Harris",16661,"Kamala Harris",47,"Z to A Research","Wisconsin",1,"no"
"1760","REP","Trump",16651,"Donald Trump",47,"Z to A Research","Wisconsin",0,"no"
"1761","DEM","Harris",16661,"Kamala Harris",46,"YouGov","",1,"no"
"1762","REP","Trump",16651,"Donald Trump",45,"YouGov","",0,"no"
"1763","DEM","Harris",16661,"Kamala Harris",47,"YouGov","",1,"no"
"1764","REP","Trump",16651,"Donald Trump",46,"YouGov","",0,"no"
"1765","DEM","Harris",16661,"Kamala Harris",39,"YouGov","",1,"no"
"1766","REP","Trump",16651,"Donald Trump",36,"YouGov","",0,"no"
"1767","DEM","Harris",16661,"Kamala Harris",44,"YouGov","",1,"no"
"1768","REP","Trump",16651,"Donald Trump",42,"YouGov","",0,"no"
"1769","DEM","Harris",16661,"Kamala Harris",48,"Change Research","",1,"no"
"1770","REP","Trump",16651,"Donald Trump",43,"Change Research","",0,"no"
"1771","DEM","Harris",16661,"Kamala Harris",45,"Survey Center on American Life","",1,"no"
"1772","REP","Trump",16651,"Donald Trump",42,"Survey Center on American Life","",0,"no"
"1773","DEM","Harris",16661,"Kamala Harris",45,"Cherry Communications","Florida",1,"no"
"1774","REP","Trump",16651,"Donald Trump",52,"Cherry Communications","Florida",0,"yes"
"1775","DEM","Harris",16661,"Kamala Harris",48,"Echelon Insights","",1,"no"
"1776","REP","Trump",16651,"Donald Trump",49,"Echelon Insights","",0,"no"
"1777","DEM","Harris",16661,"Kamala Harris",47,"Echelon Insights","",1,"no"
"1778","REP","Trump",16651,"Donald Trump",45,"Echelon Insights","",0,"no"
"1779","DEM","Harris",16661,"Kamala Harris",48,"Echelon Insights","",1,"no"
"1780","REP","Trump",16651,"Donald Trump",48,"Echelon Insights","",0,"no"
"1781","REP","Trump",16651,"Donald Trump",50,"Echelon Insights","",0,"yes"
"1782","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","",1,"no"
"1783","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"1784","DEM","Harris",16661,"Kamala Harris",50,"Morning Consult","",1,"yes"
"1785","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"1786","DEM","Harris",16661,"Kamala Harris",47,"Florida Atlantic University/Mainstreet Research","",1,"no"
"1787","REP","Trump",16651,"Donald Trump",42.7,"Florida Atlantic University/Mainstreet Research","",0,"no"
"1788","DEM","Harris",16661,"Kamala Harris",49.1,"Florida Atlantic University/Mainstreet Research","",1,"no"
"1789","REP","Trump",16651,"Donald Trump",44.6,"Florida Atlantic University/Mainstreet Research","",0,"no"
"1790","DEM","Harris",16661,"Kamala Harris",50,"Leger","",1,"yes"
"1791","REP","Trump",16651,"Donald Trump",46,"Leger","",0,"no"
"1792","DEM","Harris",16661,"Kamala Harris",50,"Leger","",1,"yes"
"1793","REP","Trump",16651,"Donald Trump",46,"Leger","",0,"no"
"1794","DEM","Harris",16661,"Kamala Harris",50,"Kaplan Strategies","",1,"yes"
"1795","REP","Trump",16651,"Donald Trump",46,"Kaplan Strategies","",0,"no"
"1796","DEM","Harris",16661,"Kamala Harris",52,"Kaplan Strategies","",1,"yes"
"1797","REP","Trump",16651,"Donald Trump",45,"Kaplan Strategies","",0,"no"
"1798","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","",1,"no"
"1799","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"1800","DEM","Harris",16661,"Kamala Harris",50,"Morning Consult","",1,"yes"
"1801","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"1802","DEM","Harris",16661,"Kamala Harris",47,"SoCal Strategies","Pennsylvania",1,"no"
"1803","REP","Trump",16651,"Donald Trump",47,"SoCal Strategies","Pennsylvania",0,"no"
"1804","REP","Trump",16651,"Donald Trump",46,"SoCal Strategies","Pennsylvania",0,"no"
"1805","DEM","Harris",16661,"Kamala Harris",47,"SoCal Strategies","Pennsylvania",1,"no"
"1806","REP","Trump",16651,"Donald Trump",48,"SoCal Strategies","Pennsylvania",0,"no"
"1807","REP","Trump",16651,"Donald Trump",47,"SoCal Strategies","Pennsylvania",0,"no"
"1808","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","",1,"no"
"1809","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"1810","DEM","Harris",16661,"Kamala Harris",50,"Morning Consult","",1,"yes"
"1811","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"1812","DEM","Harris",16661,"Kamala Harris",45,"Angus Reid","",1,"no"
"1813","REP","Trump",16651,"Donald Trump",40,"Angus Reid","",0,"no"
"1814","DEM","Harris",16661,"Kamala Harris",47,"Angus Reid","",1,"no"
"1815","REP","Trump",16651,"Donald Trump",42,"Angus Reid","",0,"no"
"1816","DEM","Harris",16661,"Kamala Harris",52.6,"ActiVote","",1,"yes"
"1817","REP","Trump",16651,"Donald Trump",47.4,"ActiVote","",0,"no"
"1818","DEM","Harris",16661,"Kamala Harris",43,"YouGov","Pennsylvania",1,"no"
"1819","REP","Trump",16651,"Donald Trump",42.5,"YouGov","Pennsylvania",0,"no"
"1820","DEM","Harris",16661,"Kamala Harris",47,"YouGov","Pennsylvania",1,"no"
"1821","REP","Trump",16651,"Donald Trump",47,"YouGov","Pennsylvania",0,"no"
"1822","DEM","Harris",16661,"Kamala Harris",43,"YouGov","Pennsylvania",1,"no"
"1823","REP","Trump",16651,"Donald Trump",41,"YouGov","Pennsylvania",0,"no"
"1824","DEM","Harris",16661,"Kamala Harris",48,"YouGov","Pennsylvania",1,"no"
"1825","REP","Trump",16651,"Donald Trump",46,"YouGov","Pennsylvania",0,"no"
"1826","DEM","Harris",16661,"Kamala Harris",48,"YouGov","Wisconsin",1,"no"
"1827","REP","Trump",16651,"Donald Trump",42,"YouGov","Wisconsin",0,"no"
"1828","DEM","Harris",16661,"Kamala Harris",51,"YouGov","Wisconsin",1,"yes"
"1829","REP","Trump",16651,"Donald Trump",46,"YouGov","Wisconsin",0,"no"
"1830","DEM","Harris",16661,"Kamala Harris",45,"YouGov","Wisconsin",1,"no"
"1831","REP","Trump",16651,"Donald Trump",40,"YouGov","Wisconsin",0,"no"
"1832","DEM","Harris",16661,"Kamala Harris",49,"YouGov","Wisconsin",1,"no"
"1833","REP","Trump",16651,"Donald Trump",45,"YouGov","Wisconsin",0,"no"
"1834","DEM","Harris",16661,"Kamala Harris",44,"YouGov","Michigan",1,"no"
"1835","REP","Trump",16651,"Donald Trump",43.5,"YouGov","Michigan",0,"no"
"1836","DEM","Harris",16661,"Kamala Harris",47,"YouGov","Michigan",1,"no"
"1837","REP","Trump",16651,"Donald Trump",48,"YouGov","Michigan",0,"no"
"1838","DEM","Harris",16661,"Kamala Harris",44,"YouGov","Michigan",1,"no"
"1839","REP","Trump",16651,"Donald Trump",41.5,"YouGov","Michigan",0,"no"
"1840","DEM","Harris",16661,"Kamala Harris",47,"YouGov","Michigan",1,"no"
"1841","REP","Trump",16651,"Donald Trump",46,"YouGov","Michigan",0,"no"
"1842","DEM","Harris",16661,"Kamala Harris",42,"PPP","Texas",1,"no"
"1843","REP","Trump",16651,"Donald Trump",45,"PPP","Texas",0,"no"
"1844","DEM","Harris",16661,"Kamala Harris",44,"PPP","Texas",1,"no"
"1845","REP","Trump",16651,"Donald Trump",49,"PPP","Texas",0,"no"
"1846","DEM","Harris",16661,"Kamala Harris",45,"PPP","Florida",1,"no"
"1847","REP","Trump",16651,"Donald Trump",48,"PPP","Florida",0,"no"
"1848","DEM","Harris",16661,"Kamala Harris",47,"PPP","Florida",1,"no"
"1849","REP","Trump",16651,"Donald Trump",51,"PPP","Florida",0,"yes"
"1850","DEM","Harris",16661,"Kamala Harris",53.6,"Emerson","New Mexico",1,"yes"
"1851","REP","Trump",16651,"Donald Trump",46.4,"Emerson","New Mexico",0,"no"
"1852","DEM","Harris",16661,"Kamala Harris",51,"Emerson","New Mexico",1,"yes"
"1853","REP","Trump",16651,"Donald Trump",40.2,"Emerson","New Mexico",0,"no"
"1854","DEM","Harris",16661,"Kamala Harris",48.6,"Quantus Polls and News","Virginia",1,"no"
"1855","REP","Trump",16651,"Donald Trump",45.8,"Quantus Polls and News","Virginia",0,"no"
"1856","DEM","Harris",16661,"Kamala Harris",46.4,"TIPP","Michigan",1,"no"
"1857","REP","Trump",16651,"Donald Trump",44.1,"TIPP","Michigan",0,"no"
"1858","DEM","Harris",16661,"Kamala Harris",48.4,"TIPP","Michigan",1,"no"
"1859","REP","Trump",16651,"Donald Trump",46,"TIPP","Michigan",0,"no"
"1860","DEM","Harris",16661,"Kamala Harris",43.7,"TIPP","Michigan",1,"no"
"1861","REP","Trump",16651,"Donald Trump",41.9,"TIPP","Michigan",0,"no"
"1862","DEM","Harris",16661,"Kamala Harris",46.8,"TIPP","Michigan",1,"no"
"1863","REP","Trump",16651,"Donald Trump",44.8,"TIPP","Michigan",0,"no"
"1864","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","",1,"no"
"1865","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"1866","DEM","Harris",16661,"Kamala Harris",50,"Morning Consult","",1,"yes"
"1867","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"1868","DEM","Harris",16661,"Kamala Harris",49,"RMG Research","",1,"no"
"1869","REP","Trump",16651,"Donald Trump",49,"RMG Research","",0,"no"
"1870","DEM","Harris",16661,"Kamala Harris",48,"RMG Research","",1,"no"
"1871","REP","Trump",16651,"Donald Trump",46,"RMG Research","",0,"no"
"1872","DEM","Harris",16661,"Kamala Harris",52,"Outward Intelligence","",1,"yes"
"1873","REP","Trump",16651,"Donald Trump",48,"Outward Intelligence","",0,"no"
"1874","DEM","Harris",16661,"Kamala Harris",50,"Outward Intelligence","",1,"yes"
"1875","REP","Trump",16651,"Donald Trump",44,"Outward Intelligence","",0,"no"
"1876","DEM","Harris",16661,"Kamala Harris",44,"YouGov","",1,"no"
"1877","REP","Trump",16651,"Donald Trump",40,"YouGov","",0,"no"
"1878","DEM","Harris",16661,"Kamala Harris",51.1,"ActiVote","Pennsylvania",1,"yes"
"1879","REP","Trump",16651,"Donald Trump",48.9,"ActiVote","Pennsylvania",0,"no"
"1880","DEM","Harris",16661,"Kamala Harris",43.8,"ActiVote","Ohio",1,"no"
"1881","REP","Trump",16651,"Donald Trump",56.2,"ActiVote","Ohio",0,"yes"
"1882","DEM","Harris",16661,"Kamala Harris",41.3,"ActiVote","Missouri",1,"no"
"1883","REP","Trump",16651,"Donald Trump",58.7,"ActiVote","Missouri",0,"yes"
"1884","DEM","Harris",16661,"Kamala Harris",47,"Redfield & Wilton Strategies","",1,"no"
"1885","REP","Trump",16651,"Donald Trump",44,"Redfield & Wilton Strategies","",0,"no"
"1886","DEM","Harris",16661,"Kamala Harris",46,"SurveyUSA/High Point University","North Carolina",1,"no"
"1887","REP","Trump",16651,"Donald Trump",45,"SurveyUSA/High Point University","North Carolina",0,"no"
"1888","DEM","Harris",16661,"Kamala Harris",47,"SurveyUSA/High Point University","North Carolina",1,"no"
"1889","REP","Trump",16651,"Donald Trump",47,"SurveyUSA/High Point University","North Carolina",0,"no"
"1890","DEM","Harris",16661,"Kamala Harris",44,"Bullfinch","",1,"no"
"1891","REP","Trump",16651,"Donald Trump",39,"Bullfinch","",0,"no"
"1892","DEM","Harris",16661,"Kamala Harris",47,"Bullfinch","",1,"no"
"1893","REP","Trump",16651,"Donald Trump",39,"Bullfinch","",0,"no"
"1894","DEM","Harris",16661,"Kamala Harris",48,"Morning Consult","",1,"no"
"1895","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"1896","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","",1,"no"
"1897","REP","Trump",16651,"Donald Trump",46,"Morning Consult","",0,"no"
"1898","DEM","Harris",16661,"Kamala Harris",44,"Fabrizio Ward","Michigan",1,"no"
"1899","REP","Trump",16651,"Donald Trump",43,"Fabrizio Ward","Michigan",0,"no"
"1900","DEM","Harris",16661,"Kamala Harris",46,"Fabrizio Ward","Michigan",1,"no"
"1901","REP","Trump",16651,"Donald Trump",48,"Fabrizio Ward","Michigan",0,"no"
"1902","DEM","Harris",16661,"Kamala Harris",43,"Fabrizio Ward","Pennsylvania",1,"no"
"1903","REP","Trump",16651,"Donald Trump",43,"Fabrizio Ward","Pennsylvania",0,"no"
"1904","DEM","Harris",16661,"Kamala Harris",46,"Fabrizio Ward","Pennsylvania",1,"no"
"1905","REP","Trump",16651,"Donald Trump",47,"Fabrizio Ward","Pennsylvania",0,"no"
"1906","DEM","Harris",16661,"Kamala Harris",47,"Fabrizio Ward","Wisconsin",1,"no"
"1907","REP","Trump",16651,"Donald Trump",42,"Fabrizio Ward","Wisconsin",0,"no"
"1908","DEM","Harris",16661,"Kamala Harris",49,"Fabrizio Ward","Wisconsin",1,"no"
"1909","REP","Trump",16651,"Donald Trump",45,"Fabrizio Ward","Wisconsin",0,"no"
"1910","DEM","Harris",16661,"Kamala Harris",48,"BK Strategies","Wisconsin",1,"no"
"1911","REP","Trump",16651,"Donald Trump",45,"BK Strategies","Wisconsin",0,"no"
"1912","DEM","Harris",16661,"Kamala Harris",58.3,"ActiVote","New York",1,"yes"
"1913","REP","Trump",16651,"Donald Trump",41.7,"ActiVote","New York",0,"no"
"1914","DEM","Harris",16661,"Kamala Harris",47,"Morning Consult","",1,"no"
"1915","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"1916","DEM","Harris",16661,"Kamala Harris",49,"Morning Consult","",1,"no"
"1917","REP","Trump",16651,"Donald Trump",46,"Morning Consult","",0,"no"
"1918","DEM","Harris",16661,"Kamala Harris",46,"YouGov","",1,"no"
"1919","REP","Trump",16651,"Donald Trump",43,"YouGov","",0,"no"
"1920","DEM","Harris",16661,"Kamala Harris",50,"Fairleigh Dickinson","",1,"yes"
"1921","REP","Trump",16651,"Donald Trump",43,"Fairleigh Dickinson","",0,"no"
"1922","DEM","Harris",16661,"Kamala Harris",59,"Fabrizio/Impact","Maryland",1,"yes"
"1923","REP","Trump",16651,"Donald Trump",29,"Fabrizio/Impact","Maryland",0,"no"
"1924","DEM","Harris",16661,"Kamala Harris",64,"Fabrizio/Impact","Maryland",1,"yes"
"1925","REP","Trump",16651,"Donald Trump",32,"Fabrizio/Impact","Maryland",0,"no"
"1926","DEM","Harris",16661,"Kamala Harris",47.6,"Spry Strategies","Arizona",1,"no"
"1927","REP","Trump",16651,"Donald Trump",48.7,"Spry Strategies","Arizona",0,"no"
"1928","DEM","Harris",16661,"Kamala Harris",46.1,"Spry Strategies","Arizona",1,"no"
"1929","REP","Trump",16651,"Donald Trump",46.4,"Spry Strategies","Arizona",0,"no"
"1930","DEM","Harris",16661,"Kamala Harris",48.9,"Spry Strategies","Georgia",1,"no"
"1931","REP","Trump",16651,"Donald Trump",49.3,"Spry Strategies","Georgia",0,"no"
"1932","DEM","Harris",16661,"Kamala Harris",46.8,"Spry Strategies","Georgia",1,"no"
